departamento,municipio,fecha_hecho,anio,mes,dia,trimestre,anio_mes,dia_semana,es_fin_de_semana,genero,es_mujer,grupo_etario,grupo_edad_simple,armas_medios,arma_categoria,categoria,subtipo_delito,cantidad,es_zona_metro
SANTANDER,BUCARAMANGA (CT),2010-10-10,2010,10,10,4,2010-10,6,1,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO PIRATERÍA TERRESTRE,1,1
SANTANDER,PUERTO WILCHES,2010-12-30,2010,12,30,4,2010-12,3,0,,-1,,NO_REPORTADO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO PIRATERÍA TERRESTRE,1,0
SANTANDER,BARRANCABERMEJA,2011-01-06,2011,1,6,1,2011-01,3,0,MASCULINO,0,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO PIRATERÍA TERRESTRE,1,0
SANTANDER,PIEDECUESTA,2011-03-03,2011,3,3,1,2011-03,3,0,MASCULINO,0,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO PIRATERÍA TERRESTRE,1,1
SANTANDER,BUCARAMANGA (CT),2011-08-16,2011,8,16,3,2011-08,1,0,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO PIRATERÍA TERRESTRE,1,1
SANTANDER,PUENTE NACIONAL,2011-08-26,2011,8,26,3,2011-08,4,0,MASCULINO,0,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO PIRATERÍA TERRESTRE,1,0
SANTANDER,LEBRIJA,2011-08-31,2011,8,31,3,2011-08,2,0,,-1,,NO_REPORTADO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO PIRATERÍA TERRESTRE,1,1
SANTANDER,PUENTE NACIONAL,2011-07-12,2011,7,12,3,2011-07,1,0,MASCULINO,0,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO PIRATERÍA TERRESTRE,1,0
SANTANDER,PUENTE NACIONAL,2011-06-16,2011,6,16,2,2011-06,3,0,MASCULINO,0,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO PIRATERÍA TERRESTRE,1,0
SANTANDER,BUCARAMANGA (CT),2011-06-16,2011,6,16,2,2011-06,3,0,MASCULINO,0,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO PIRATERÍA TERRESTRE,1,1
SANTANDER,CIMITARRA,2011-02-26,2011,2,26,1,2011-02,5,1,MASCULINO,0,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO PIRATERÍA TERRESTRE,1,0
SANTANDER,CIMITARRA,2011-03-17,2011,3,17,1,2011-03,3,0,MASCULINO,0,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO PIRATERÍA TERRESTRE,1,0
SANTANDER,BARBOSA,2011-11-19,2011,11,19,4,2011-11,5,1,MASCULINO,0,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO PIRATERÍA TERRESTRE,1,0
SANTANDER,BARRANCABERMEJA,2011-11-24,2011,11,24,4,2011-11,3,0,,-1,,NO_REPORTADO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO PIRATERÍA TERRESTRE,1,0
SANTANDER,CIMITARRA,2012-01-27,2012,1,27,1,2012-01,4,0,MASCULINO,0,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO PIRATERÍA TERRESTRE,1,0
SANTANDER,VÉLEZ,2012-03-20,2012,3,20,1,2012-03,1,0,MASCULINO,0,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO PIRATERÍA TERRESTRE,1,0
SANTANDER,GÜEPSA,2012-05-09,2012,5,9,2,2012-05,2,0,MASCULINO,0,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO PIRATERÍA TERRESTRE,1,0
SANTANDER,GÜEPSA,2012-07-26,2012,7,26,3,2012-07,3,0,MASCULINO,0,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO PIRATERÍA TERRESTRE,1,0
SANTANDER,PIEDECUESTA,2012-07-21,2012,7,21,3,2012-07,5,1,MASCULINO,0,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO PIRATERÍA TERRESTRE,1,1
SANTANDER,LEBRIJA,2012-07-16,2012,7,16,3,2012-07,0,0,MASCULINO,0,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO PIRATERÍA TERRESTRE,1,1
SANTANDER,PUENTE NACIONAL,2012-05-24,2012,5,24,2,2012-05,3,0,MASCULINO,0,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO PIRATERÍA TERRESTRE,1,0
SANTANDER,BARRANCABERMEJA,2012-11-30,2012,11,30,4,2012-11,4,0,,-1,,NO_REPORTADO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO PIRATERÍA TERRESTRE,1,0
SANTANDER,BARRANCABERMEJA,2012-05-15,2012,5,15,2,2012-05,1,0,MASCULINO,0,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO PIRATERÍA TERRESTRE,1,0
SANTANDER,BARRANCABERMEJA,2012-08-01,2012,8,1,3,2012-08,2,0,MASCULINO,0,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO PIRATERÍA TERRESTRE,1,0
SANTANDER,BARRANCABERMEJA,2012-10-25,2012,10,25,4,2012-10,3,0,,-1,,NO_REPORTADO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO PIRATERÍA TERRESTRE,1,0
SANTANDER,GIRÓN,2012-11-26,2012,11,26,4,2012-11,0,0,MASCULINO,0,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO PIRATERÍA TERRESTRE,1,1
SANTANDER,PIEDECUESTA,2011-08-04,2011,8,4,3,2011-08,3,0,MASCULINO,0,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO PIRATERÍA TERRESTRE,1,1
SANTANDER,LEBRIJA,2013-03-26,2013,3,26,1,2013-03,1,0,MASCULINO,0,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO PIRATERÍA TERRESTRE,1,1
SANTANDER,PIEDECUESTA,2013-10-17,2013,10,17,4,2013-10,3,0,MASCULINO,0,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO PIRATERÍA TERRESTRE,1,1
SANTANDER,BUCARAMANGA (CT),2010-02-03,2010,2,3,1,2010-02,2,0,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,1
SANTANDER,BARRANCABERMEJA,2010-11-04,2010,11,4,4,2010-11,3,0,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,0
SANTANDER,BUCARAMANGA (CT),2012-07-11,2012,7,11,3,2012-07,2,0,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,1
SANTANDER,LEBRIJA,2013-04-25,2013,4,25,2,2013-04,3,0,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,1
SANTANDER,BUCARAMANGA (CT),2014-08-20,2014,8,20,3,2014-08,2,0,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,1
SANTANDER,BUCARAMANGA (CT),2014-09-15,2014,9,15,3,2014-09,0,0,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,1
SANTANDER,BUCARAMANGA (CT),2015-03-11,2015,3,11,1,2015-03,2,0,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,1
SANTANDER,BUCARAMANGA (CT),2015-03-19,2015,3,19,1,2015-03,3,0,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,1
SANTANDER,BARRANCABERMEJA,2015-05-25,2015,5,25,2,2015-05,0,0,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,0
SANTANDER,BUCARAMANGA (CT),2016-01-21,2016,1,21,1,2016-01,3,0,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,1
SANTANDER,BARRANCABERMEJA,2016-07-30,2016,7,30,3,2016-07,5,1,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,0
SANTANDER,BUCARAMANGA (CT),2016-08-18,2016,8,18,3,2016-08,3,0,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,1
SANTANDER,BUCARAMANGA (CT),2016-09-21,2016,9,21,3,2016-09,2,0,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,1
SANTANDER,BUCARAMANGA (CT),2016-11-25,2016,11,25,4,2016-11,4,0,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,1
SANTANDER,BUCARAMANGA (CT),2017-02-01,2017,2,1,1,2017-02,2,0,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,1
SANTANDER,BARRANCABERMEJA,2017-02-28,2017,2,28,1,2017-02,1,0,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,0
SANTANDER,BARRANCABERMEJA,2017-03-30,2017,3,30,1,2017-03,3,0,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,0
SANTANDER,BUCARAMANGA (CT),2017-04-27,2017,4,27,2,2017-04,3,0,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,1
SANTANDER,BUCARAMANGA (CT),2017-06-13,2017,6,13,2,2017-06,1,0,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,1
SANTANDER,BARRANCABERMEJA,2016-04-05,2016,4,5,2,2016-04,1,0,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,0
SANTANDER,BARRANCABERMEJA,2016-07-30,2016,7,30,3,2016-07,5,1,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,0
SANTANDER,FLORIDABLANCA,2017-09-14,2017,9,14,3,2017-09,3,0,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,1
SANTANDER,BUCARAMANGA (CT),2017-09-20,2017,9,20,3,2017-09,2,0,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,1
SANTANDER,PIEDECUESTA,2017-10-19,2017,10,19,4,2017-10,3,0,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,1
SANTANDER,BARRANCABERMEJA,2018-02-01,2018,2,1,1,2018-02,3,0,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,0
SANTANDER,BARRANCABERMEJA,2017-02-28,2017,2,28,1,2017-02,1,0,,-1,,NO_REPORTADO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,0
SANTANDER,BARRANCABERMEJA,2018-03-16,2018,3,16,1,2018-03,4,0,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,0
SANTANDER,BARRANCABERMEJA,2018-03-23,2018,3,23,1,2018-03,4,0,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,0
SANTANDER,FLORIDABLANCA,2018-03-28,2018,3,28,1,2018-03,2,0,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,1
SANTANDER,GIRÓN,2018-04-07,2018,4,7,2,2018-04,5,1,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,1
SANTANDER,BARRANCABERMEJA,2017-10-27,2017,10,27,4,2017-10,4,0,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,0
SANTANDER,BARRANCABERMEJA,2018-04-18,2018,4,18,2,2018-04,2,0,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,0
SANTANDER,PUERTO WILCHES,2018-04-23,2018,4,23,2,2018-04,0,0,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,0
SANTANDER,BARBOSA,2020-11-12,2020,11,12,4,2020-11,3,0,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,0
SANTANDER,BARBOSA,2020-12-16,2020,12,16,4,2020-12,2,0,,-1,,NO_REPORTADO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,0
SANTANDER,PUERTO WILCHES,2021-09-07,2021,9,7,3,2021-09,1,0,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,0
SANTANDER,SABANA DE TORRES,2022-09-05,2022,9,5,3,2022-09,0,0,,-1,,NO_REPORTADO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,0
SANTANDER,PUERTO WILCHES,2022-11-15,2022,11,15,4,2022-11,1,0,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,0
SANTANDER,PUERTO WILCHES,2023-02-13,2023,2,13,1,2023-02,0,0,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,0
SANTANDER,BARBOSA,2023-08-29,2023,8,29,3,2023-08,1,0,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,0
SANTANDER,BARRANCABERMEJA,2024-09-20,2024,9,20,3,2024-09,4,0,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,0
SANTANDER,GIRÓN,2025-01-31,2025,1,31,1,2025-01,4,0,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,1
SANTANDER,PIEDECUESTA,2025-05-27,2025,5,27,2,2025-05,1,0,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,1
SANTANDER,BARRANCABERMEJA,2025-09-15,2025,9,15,3,2025-09,0,0,,-1,ADULTOS,ADULTO,ARMA DE FUEGO,ARMA_DE_FUEGO,HURTO,HURTO ENTIDADES FINANCIERAS,1,0
SANTANDER,BARRANCABERMEJA,2017-09-02,2017,9,2,3,2017-09,5,1,MASCULINO,0,ADULTOS,ADULTO,CONTUNDENTES,ARMA_CONTUNDENTE,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BARRANCABERMEJA,2017-06-08,2017,6,8,2,2017-06,3,0,MASCULINO,0,ADULTOS,ADULTO,CONTUNDENTES,ARMA_CONTUNDENTE,HURTO,HURTO ABIGEATO,1,0
SANTANDER,SAN VICENTE DE CHUCURÍ,2017-08-08,2017,8,8,3,2017-08,1,0,MASCULINO,0,ADULTOS,ADULTO,CONTUNDENTES,ARMA_CONTUNDENTE,HURTO,HURTO ABIGEATO,1,0
SANTANDER,CIMITARRA,2021-07-17,2021,7,17,3,2021-07,5,1,MASCULINO,0,ADULTOS,ADULTO,CONTUNDENTES,ARMA_CONTUNDENTE,HURTO,HURTO PIRATERÍA TERRESTRE,1,0
SANTANDER,EL PLAYÓN,2021-11-19,2021,11,19,4,2021-11,4,0,MASCULINO,0,ADULTOS,ADULTO,CONTUNDENTES,ARMA_CONTUNDENTE,HURTO,HURTO PIRATERÍA TERRESTRE,1,0
SANTANDER,GIRÓN,2022-01-24,2022,1,24,1,2022-01,0,0,FEMENINO,1,ADULTOS,ADULTO,CONTUNDENTES,ARMA_CONTUNDENTE,HURTO,HURTO PIRATERÍA TERRESTRE,1,1
SANTANDER,RIONEGRO,2022-07-13,2022,7,13,3,2022-07,2,0,MASCULINO,0,ADULTOS,ADULTO,CONTUNDENTES,ARMA_CONTUNDENTE,HURTO,HURTO PIRATERÍA TERRESTRE,1,0
SANTANDER,BUCARAMANGA (CT),2022-11-05,2022,11,5,4,2022-11,5,1,MASCULINO,0,ADULTOS,ADULTO,CONTUNDENTES,ARMA_CONTUNDENTE,HURTO,HURTO PIRATERÍA TERRESTRE,1,1
SANTANDER,CIMITARRA,2017-10-13,2017,10,13,4,2017-10,4,0,,-1,ADULTOS,ADULTO,CONTUNDENTES,ARMA_CONTUNDENTE,HURTO,HURTO PIRATERÍA TERRESTRE,1,0
SANTANDER,BARBOSA,2013-09-21,2013,9,21,3,2013-09,5,1,MASCULINO,0,ADULTOS,ADULTO,CONTUNDENTES,ARMA_CONTUNDENTE,HURTO,HURTO PIRATERÍA TERRESTRE,1,0
SANTANDER,SABANA DE TORRES,2022-05-22,2022,5,22,2,2022-05,6,1,,-1,ADULTOS,ADULTO,CONTUNDENTES,ARMA_CONTUNDENTE,HURTO,HURTO ENTIDADES FINANCIERAS,1,0
SANTANDER,PIEDECUESTA,2020-10-23,2020,10,23,4,2020-10,4,0,,-1,ADULTOS,ADULTO,LLAVE MAESTRA,OTRAS,HURTO,HURTO ENTIDADES FINANCIERAS,1,1
SANTANDER,PUERTO WILCHES,2020-09-28,2020,9,28,3,2020-09,0,0,FEMENINO,1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,HURTO,HURTO ABIGEATO,1,0
SANTANDER,LEBRIJA,2019-11-13,2019,11,13,4,2019-11,2,0,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,HURTO,HURTO ABIGEATO,1,1
SANTANDER,BARRANCABERMEJA,2019-12-29,2019,12,29,4,2019-12,6,1,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,HURTO,HURTO ABIGEATO,1,0
SANTANDER,PUERTO WILCHES,2020-03-13,2020,3,13,1,2020-03,4,0,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BARRANCABERMEJA,2019-03-15,2019,3,15,1,2019-03,4,0,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BARRANCABERMEJA,2019-05-18,2019,5,18,2,2019-05,5,1,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,HURTO,HURTO ABIGEATO,1,0
SANTANDER,ARATOCA,2019-05-24,2019,5,24,2,2019-05,4,0,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BARRANCABERMEJA,2019-06-20,2019,6,20,2,2019-06,3,0,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,HURTO,HURTO ABIGEATO,1,0
SANTANDER,PUERTO PARRA,2019-07-26,2019,7,26,3,2019-07,4,0,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,HURTO,HURTO ABIGEATO,1,0
SANTANDER,PUENTE NACIONAL,2019-06-08,2019,6,8,2,2019-06,5,1,FEMENINO,1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BARRANCABERMEJA,2018-07-24,2018,7,24,3,2018-07,1,0,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,HURTO,HURTO ABIGEATO,1,0
SANTANDER,PUERTO PARRA,2018-06-07,2018,6,7,2,2018-06,3,0,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BARRANCABERMEJA,2017-05-01,2017,5,1,2,2017-05,0,0,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,HURTO,HURTO ABIGEATO,1,0
SANTANDER,LOS SANTOS,2017-09-08,2017,9,8,3,2017-09,4,0,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,HURTO,HURTO ABIGEATO,1,0
SANTANDER,PUERTO WILCHES,2017-10-01,2017,10,1,4,2017-10,6,1,FEMENINO,1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,HURTO,HURTO ABIGEATO,1,0
SANTANDER,CIMITARRA,2012-10-22,2012,10,22,4,2012-10,0,0,FEMENINO,1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,HURTO,HURTO ABIGEATO,1,0
SANTANDER,CHIPATÁ,2012-07-06,2012,7,6,3,2012-07,4,0,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,HURTO,HURTO ABIGEATO,1,0
SANTANDER,ONZAGA,2012-11-11,2012,11,11,4,2012-11,6,1,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,HURTO,HURTO ABIGEATO,1,0
SANTANDER,SAN VICENTE DE CHUCURÍ,2011-11-17,2011,11,17,4,2011-11,3,0,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,HURTO,HURTO ABIGEATO,1,0
SANTANDER,SABANA DE TORRES,2012-11-30,2012,11,30,4,2012-11,4,0,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,HURTO,HURTO ABIGEATO,1,0
SANTANDER,CHARALÁ,2012-10-20,2012,10,20,4,2012-10,5,1,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,HURTO,HURTO ABIGEATO,1,0
SANTANDER,CHARALÁ,2012-05-14,2012,5,14,2,2012-05,0,0,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,HURTO,HURTO ABIGEATO,1,0
SANTANDER,CURITÍ,2012-07-04,2012,7,4,3,2012-07,2,0,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,HURTO,HURTO ABIGEATO,1,0
SANTANDER,GÜEPSA,2013-01-12,2013,1,12,1,2013-01,5,1,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,HURTO,HURTO ABIGEATO,1,0
SANTANDER,SABANA DE TORRES,2013-01-30,2013,1,30,1,2013-01,2,0,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,HURTO,HURTO ABIGEATO,1,0
SANTANDER,SAN VICENTE DE CHUCURÍ,2013-02-06,2013,2,6,1,2013-02,2,0,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BARBOSA,2013-03-14,2013,3,14,1,2013-03,3,0,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BARBOSA,2013-01-17,2013,1,17,1,2013-01,3,0,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,HURTO,HURTO ABIGEATO,1,0
SANTANDER,PUENTE NACIONAL,2013-02-22,2013,2,22,1,2013-02,4,0,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,HURTO,HURTO ABIGEATO,1,0
SANTANDER,CIMITARRA,2013-03-18,2013,3,18,1,2013-03,0,0,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,HURTO,HURTO ABIGEATO,1,0
SANTANDER,CIMITARRA,2013-04-15,2013,4,15,2,2013-04,0,0,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,HURTO,HURTO ABIGEATO,1,0
SANTANDER,SABANA DE TORRES,2013-04-02,2013,4,2,2,2013-04,1,0,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BOLÍVAR,2012-08-03,2012,8,3,3,2012-08,4,0,NO REPORTA,-1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BARBOSA,2013-09-24,2013,9,24,3,2013-09,1,0,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BARBOSA,2013-10-25,2013,10,25,4,2013-10,4,0,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,HURTO,HURTO ABIGEATO,1,0
SANTANDER,VÉLEZ,2011-02-25,2011,2,25,1,2011-02,4,0,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,HURTO,HURTO ABIGEATO,1,0
SANTANDER,PALMAS DEL SOCORRO,2011-02-16,2011,2,16,1,2011-02,2,0,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,HURTO,HURTO ABIGEATO,1,0
SANTANDER,VÉLEZ,2011-03-09,2011,3,9,1,2011-03,2,0,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,HURTO,HURTO ABIGEATO,1,0
